,sr,irstp,periodfullpart,miu_period,Atmospheric Temperature 2050,Damages 2050,Total Output 2050,Atmospheric Temperature 2100,Damages 2100,Total Output 2100,Atmospheric Temperature 2150,Damages 2150,Total Output 2150,Atmospheric Temperature 2200,Damages 2200,Total Output 2200,Atmospheric Temperature 2300,Damages 2300,Utility 2300,Total Output 2300
0,0.15075464068749628,0.009352787872424072,39,10,2.684744072315931,3.049203712059054,152.85431487325934,3.979934124867031,17.052427389082247,380.28768813404815,3.419245305967702,24.262522037745665,746.8955998799231,0.8980347915854378,2.6967996597862474,1244.3292915069947,0.0,0.0,6889.388823828601,2860.5171293398816
1,0.16687037789101367,0.01097762179364799,55,10,2.6949887381627677,3.2023029358024715,159.28662209044563,3.9831444725235565,17.83739049143879,397.12350694750285,3.336743375835524,24.143727296224252,781.6552577524086,0.5772380852389642,1.1647595933039812,1302.4207417274063,0.0,0.0,5228.086369925576,2849.035567765247
2,0.1702647048639274,0.008962830868389697,55,10,2.6970873471803407,3.233771970881943,160.5966804519059,3.983824383866566,17.99764814103014,400.54850853731483,3.3197869836748004,24.10813323285428,788.7432707303276,0.5099472830645206,0.9170498652931914,1314.1732279810897,0.0,0.0,7443.595638886557,2870.506126590895
3,0.14186406155520115,0.010531840855830936,55,10,2.6788789016119896,2.9618898556700675,149.1411879427464,3.9781865202125166,16.600679358767714,370.5531423112065,3.4663353963752277,24.288389083100597,726.8596888945297,1.0764883141925572,3.7734691401678866,1210.55266970126,0.0,0.0,5568.663981914045,2845.728540876284
4,0.1545570440657098,0.01125188410105099,55,10,2.6872047166964097,3.0859029162195295,154.40519624132324,3.9806877775298313,17.2414057904162,384.3500045510999,3.3994641569899446,24.242428294659515,755.2702797339418,0.8220874559938054,2.284680466566015,1258.388767468274,0.0,0.0,4940.695359017104,2842.4917345366575
5,0.1618224539954368,0.008996750153857907,55,10,2.6918307475469305,3.1550201598014813,157.310563796973,3.9821350291272375,17.59591174205712,391.95489207867763,3.3622194937908,24.19014356516625,770.9695086458853,0.6774489333261566,1.5829091739830736,1284.6394348004656,0.0,0.0,7371.328051361133,2867.5896391933497
6,0.159062737429741,0.010560314484875415,55,10,2.6900850286585283,3.128917872676644,156.21570419554746,3.9815843652830054,17.462245287967892,389.08985773139307,3.3762839982359414,24.212082568857056,765.0517795261064,0.7323241938816203,1.8358935064447124,1274.7613477157836,0.0,0.0,5605.112493755395,2850.83091424413
7,0.1746667937783077,0.007461222702414106,48,10,2.699780123670776,3.274209358199722,162.2741631363481,3.9847069550156147,18.203047382105193,404.93229001851324,3.2979954318971685,24.05696499612232,797.8236734773129,0.4227546208398904,0.6373154371699875,1329.1766572453657,0.0,0.0,9640.818860747277,2887.397503080856
8,0.15463667518657362,0.009528218244941855,55,10,2.687255952176246,3.086667528569325,154.43744721509128,3.980703592499199,17.245337521251663,384.43446004800165,3.399052075861419,24.241952573340985,755.4444735279241,0.8204989754112874,2.2763720512947163,1258.680808003129,0.0,0.0,6698.0624555107015,2859.931341970206
9,0.16708325018148892,0.010347628906799801,55,10,2.695120931320459,3.2042840473088376,159.3692157679299,3.983187090436754,17.84749014359585,397.33947629833506,3.335675931558981,24.141596606954117,782.102038369109,0.5730160884710869,1.1484222610820973,1303.1625600271393,0.0,0.0,5844.678731835061,2855.437366834309
10,0.1317043029823143,0.009292643908654035,12,10,2.6719722693047445,2.8593178437388582,144.7364153659726,3.9762250138120088,16.066022933408995,358.9885359161022,3.5217310855550066,24.27808695704375,703.1165486991334,1.282368932832688,5.183604707646324,1170.306776374502,0.0,0.0,6870.020350437989,2855.0810393094052
11,0.2505810010690671,0.009633255354273805,19,10,2.7419120405122226,3.91757793259119,188.11984476252067,3.999662493743158,21.39668232855891,472.2630690559935,2.9493382738060205,22.49429060088534,938.4343567926074,0.0,0.0,1555.2907697420258,0.0,0.0,6753.054717866783,2886.837756053772
12,0.17391019138885339,0.0126554688513521,37,10,2.699319590898388,3.2672887472332235,161.98754252144468,3.9845552236288246,18.167936530534536,404.183402854581,3.3017252221756266,24.06615160371045,796.2718045541386,0.4377360821949783,0.681993499188561,1326.616868413709,0.0,0.0,3862.6245008638625,2834.5461738362324
13,0.14340137741333314,0.005928497737265152,34,10,2.679904618852598,2.977144292622677,149.79229019693628,3.9784869713926474,16.679823411840196,372.2610099651864,3.4581048795453295,24.286129804023346,730.3715628182069,1.0455308349836197,3.5763716757414366,1216.4862880874186,0.0,0.0,12363.945760629053,2894.054493457631
14,0.11021661719832815,0.0015966666604573967,38,10,2.656556532303939,2.630948606728555,134.75727286558518,3.9722927800638987,14.859244010762302,332.71067683449655,3.6455786517752857,24.087890198401013,649.4062647073584,1.7279383316615955,8.705718429171668,1078.6241524392647,0.0,0.0,26083.211464306,2931.0697003014025
15,0.15709964661076747,0.001508183371189431,36,10,2.688834752469912,3.11023832185204,155.4304371643144,3.981193314983689,17.36643111756852,387.0343800859147,3.3863496146376795,24.226153795153706,760.8086215569175,0.7714052422062536,2.0260506205548516,1267.6657074687303,0.0,0.0,27080.21555646569,2946.9282546914565
