,sr,irstp,periodfullpart,miu_period,Atmospheric Temperature 2050,Damages 2050,Total Output 2050,Atmospheric Temperature 2100,Damages 2100,Total Output 2100,Atmospheric Temperature 2150,Damages 2150,Total Output 2150,Atmospheric Temperature 2200,Damages 2200,Total Output 2200,Atmospheric Temperature 2300,Damages 2300,Utility 2300,Total Output 2300
22,0.24618190172745535,0.004012375095205195,51,10,2.612645417625379,0.6844168785528928,198.97603079410015,3.6117264941938463,14.897347505817184,489.28525759887884,2.6500557320227207,3.598972099048681,968.0591279484116,0.0,0.012576201837636795,1550.3139892428346,0.0,0.023775794934245288,18170.749449331368,2944.9031635543415
23,0.3238645225917025,0.001407900600640968,12,11,2.6841433261973813,0.9206667531396615,224.73124835400733,3.8623983013774463,25.791555390609577,538.2120647823353,2.7868289763841383,5.659447732371338,1084.309397898276,0.0,0.014143581913699075,1743.5306129700236,0.0,0.024173642058096616,28636.55623413197,2994.181063909767
24,0.12959401679788432,0.010035768231544954,22,11,2.570931105669686,0.4728883566626811,154.32545407969985,3.75420977797604,14.552674721348229,367.9849984307043,3.3412731520410817,12.78952021010776,720.1406062654676,1.8072369090430334,0.33622622752659426,1175.8664018029306,0.0,0.02298620365605353,6331.836173545063,2847.103285169933
25,0.3334736970951533,0.01154496864153844,39,10,2.653519978405403,0.8616883559439933,225.6290541690493,3.6278949605628177,17.454571698339322,556.229207920082,2.371657296365096,1.9475285805829479,1105.906659588877,0.0,0.014324164296251506,1765.7916578781928,0.0,0.023336420943486036,5071.3494583258225,2890.481687471254
26,0.13762738863980864,0.005642361406264117,43,11,2.5768414121186383,0.49208935513879903,158.1266184855178,3.7595777592523127,15.0688410791127,377.37459888703427,3.3127004320389717,12.400004941190138,739.8943869715478,1.707402739572099,0.23821797771110184,1206.8616037171032,0.0,0.02337778721441422,13380.867188452037,2895.6053715565918
27,0.3140498710439682,0.004956031505563766,19,10,2.6449697348990613,0.8223976372083571,220.0765066338584,3.6244458701383544,16.909023825204244,542.3187339403987,2.4311618718979395,2.2411167240846663,1077.262519835546,0.0,0.013960298823941349,1720.9366420945967,0.0,0.023839843746602297,15464.583582781703,2952.836338897319
28,0.1846227619419367,0.013420944674495474,17,10,2.579096194006193,0.5573205548305296,176.7677045888193,3.599387074182239,12.886043499809663,433.12796455044383,2.8698804408843173,5.423982359260099,852.4643994760384,0.7593100624933248,0.01220457632253075,1370.251990622581,0.0,0.022853042636568545,3615.364978849837,2830.6097753365925
29,0.2529150445540734,0.004487703287785764,50,10,2.616044870421896,0.6981770332697401,201.2057058429212,3.6130339173426513,15.105289675972449,494.9029965626216,2.62742666669977,3.4374633171919418,979.6262165589897,0.0,0.01272258909551078,1568.3596771746036,0.0,0.023749021352056286,16760.742344378556,2941.58695027499
30,0.4396617853948046,0.003996678405782682,26,11,2.7341999259273218,1.1842085192654814,255.20453605107005,3.9120942936740675,31.8549555991609,609.692949108645,2.5213244497075773,3.2982005542396147,1240.7637580442968,0.0,0.01612467843188713,1987.7475622396882,0.0,0.024178098295039124,17800.669903385427,2994.7330196406197
31,0.4533760480344773,0.01275243002506998,21,11,2.7396037149889243,1.2155463645768454,258.4936746006839,3.917487323301396,32.55592769237199,617.3317817151441,2.4914136166890946,3.084879334915389,1257.6063936551054,0.0,0.01633844665934671,2014.099546548212,0.0,0.02349012880110002,3796.975274628967,2909.5201573689983
32,0.12663315788055982,0.010168735659357398,19,11,2.5687114852610744,0.4657772396149945,152.8917474779721,3.75220684116387,14.360454998350114,364.43668594510444,3.3520286855385284,12.934822084466417,712.6868750818348,1.844544794710832,0.3807404022846341,1164.1544614474908,0.0,0.022967478886496456,6172.622661961689,2844.784009063373
33,0.11255016673890435,0.010887792559054796,22,11,2.5578250550498347,0.4316628481637161,145.8057937000741,3.7424969424365546,13.42988762406537,346.8427621035716,3.4050467787384786,13.636908727166896,675.8209913878476,2.0262955043758035,0.6744756634975643,1106.0732872904434,0.0,0.02287078864744871,5366.794469751511,2832.8078210265894
34,0.49424582290156593,0.00995388950916952,39,11,2.755164149559833,1.3091675439737074,267.9707119859678,3.933037335341082,34.6275511209292,639.2580565653449,2.4037082360929407,2.517322481874316,1306.0882061365376,0.0,0.016954389168342854,2090.029012423061,0.0,0.02379108399833672,6160.712425621338,2946.7968883839494
35,0.10028616632048917,0.014019097567083366,10,11,2.5478561461696203,0.40148737304324456,139.2274160914149,3.7337936461962418,12.594227172559135,330.4199558413058,3.4541213491772464,14.258839640247896,641.5521058330073,2.191368185914014,1.0825866901747412,1051.8115643877616,0.0,0.022586349007774138,2931.639709252755,2797.576730035331
