,sr,irstp,periodfullpart,miu_period,Atmospheric Temperature 2050,Damages 2050,Total Output 2050,Atmospheric Temperature 2100,Damages 2100,Total Output 2100,Atmospheric Temperature 2150,Damages 2150,Total Output 2150,Atmospheric Temperature 2200,Damages 2200,Total Output 2200,Atmospheric Temperature 2300,Damages 2300,Utility 2300,Total Output 2300
0,0.2621034092255299,0.0018129318016172308,29,13,2.5539075261804802,0.5683133607742872,197.6638228611626,3.8312261475797973,21.65682167984451,486.5983255713384,3.3330117880912478,16.761779229586512,968.9788466253772,1.8768655220834953,0.5801888355731929,1589.831460386462,0.0,0.0239998775140008,26106.551436915564,2976.9652492411565
1,0.48435262250742994,0.011617676778271115,52,11,2.5993168796161332,0.8259848866187511,254.40702022277839,3.571389844499954,17.87731021725896,645.4844786186172,2.476319526265637,3.0098985851717126,1290.425709702139,0.020959630385314565,0.01672292736498304,2071.760850652259,0.0,0.023633743222774645,4360.322245109158,2931.5496398948194
2,0.20943054027907893,0.0015437829744556633,54,11,2.4820130247637455,0.4273979074297388,179.65837650990792,3.4544875862991105,10.052809157256613,454.44053954428045,2.903315948895389,6.102808785941009,895.5277876776767,1.5340662977094968,0.14380475003363424,1445.738451514417,0.0,0.02390771120582125,27329.160064805437,2965.532861869958
3,0.26035696646363266,0.0010227793950240557,18,14,2.5702950149307373,0.5917141835694832,197.30056412110523,3.995694614655022,28.19634244373236,476.92415019148723,3.5988733741779257,27.56691042321361,949.1566198657082,2.2228925191756983,1.782992379057583,1581.9876601378537,0.0,0.024067817345251555,30071.139879790117,2985.392563778692
4,0.1588579256099149,0.0010089550114998984,23,14,2.5066092454134354,0.40803637176043084,161.09927279291594,3.8556030186008847,18.21697567226869,392.143511930079,3.638927974394607,24.01435344176031,767.2912686006334,2.63518339389989,4.512698654387584,1275.1139270264457,0.0,0.023838037604315552,29711.960386467585,2956.890488993224
5,0.1376965157003867,0.007981324435603936,49,10,2.4143871877035177,0.2989925774184922,151.01022848658033,3.272127606480796,5.876650012025012,383.134202790174,2.863142643506321,4.649460996261355,749.5015837112198,1.796953515512096,0.3309664564967897,1207.5978749334038,0.0,0.023171714515962755,8734.522249688536,2874.239205559126
6,0.27196955710156145,0.00456325565916106,50,10,2.4838110133684275,0.47824846675847515,199.5980189273733,3.302491728039807,8.35655515094229,511.8766595277252,2.5281914233542753,2.7038844141050458,1008.2249039098475,0.8262971488465138,0.015322912832739892,1617.762253953945,0.0,0.023777467400954752,16146.577999892972,2949.3773093763957
7,0.45452054877068276,0.012053352443989824,17,11,2.5888048420576446,0.7826794620895478,247.74080361773213,3.5607583172418473,17.06417796296837,628.6559727869989,2.516466772219001,3.26269562224637,1255.2749976784016,0.17292544415044553,0.01627337260731661,2016.0576258671895,0.0,0.0235401304187362,4111.3231193127185,2919.9378279452003
8,0.4423904359928783,0.004961137361519704,25,11,2.5844167335721235,0.7650969113829145,244.95902104384925,3.5563254725084597,16.731891299396516,621.6218219600298,2.533076322429473,3.3706129178393565,1240.6036778134098,0.23514602006106922,0.016086227440179016,1992.8105583127056,0.0,0.02409395502200617,14676.096118485635,2988.634703466655
9,0.36651305081631647,0.009823948971155263,20,10,2.522451873979974,0.6006018075486743,225.9191950106595,3.3212583989283817,9.854865351257885,580.996685060015,2.3376912448775755,1.8169254457800919,1147.5872106304564,0.23442982839348914,0.014840859783192497,1838.5319811303998,0.0,0.023536957201071886,6480.879419841017,2919.5442193232634
