,sr,irstp,periodfullpart,miu_period,Atmospheric Temperature 2050,Damages 2050,Total Output 2050,Atmospheric Temperature 2100,Damages 2100,Total Output 2100,Atmospheric Temperature 2150,Damages 2150,Total Output 2150,Atmospheric Temperature 2200,Damages 2200,Total Output 2200,Atmospheric Temperature 2300,Damages 2300,Utility 2300,Total Output 2300
0,0.12742620863695997,0.0013087887652191584,21,10,2.673308872040467,0.588048036910783,144.7271040949475,3.983170650630726,20.49600166821758,342.74173053442206,3.5759613495589035,19.50639460105467,689.1240127127553,1.48207879321049,0.09394385922206912,1156.2785967992513,0.0,0.023713285126429166,27910.8721406164,2932.3981841630234
1,0.17990747172463473,0.009280248852032907,48,10,2.7077023468678174,0.7372883379802613,166.47362430692522,3.9944728830294807,24.16573973332391,396.4322234102251,3.3088924255202095,13.595507415918018,811.350425248529,0.4644731551099641,0.010972567174503716,1341.8204013285688,0.0,0.023149936881705153,7166.102722393637,2862.7342231777548
2,0.11471406603668584,0.001004795269986914,30,10,2.6640738455955084,0.5507244204166021,138.74019466596508,3.980587876954574,19.518543337102166,327.83237056515026,3.647607808559351,21.209593233043137,655.3074497669788,1.7385859574526097,0.2463315600242292,1104.651880857601,0.0,0.023707970382402126,29307.758101499658,2931.7409599255934
3,0.10608273910557271,0.0010069240592540277,53,10,2.6575547147653853,0.5250107909380362,134.4647889129813,3.97891683168547,18.82872727707881,317.14626673101196,3.6983837407342754,22.426991511104944,631.1258494266771,1.9166240693740102,0.45177502581361095,1067.530269363691,0.0,0.02368452229922227,29139.467391538736,2928.8413567633947
4,0.1018159969776215,0.006708602594333197,49,10,2.6542511764681858,0.5121719028886098,132.2809417635841,3.9781239316933616,18.47893265886082,311.67453711385514,3.724209298701761,23.046376063973888,618.7652282277961,2.006028321088958,0.6006282185380322,1048.4672747538025,0.0,0.02316557327614102,10565.763201014932,2864.667828513588
5,0.1430889078328601,0.006140646142571378,25,10,2.6841527758894363,0.6332952919461511,151.66710096943874,3.9864796596442273,21.6464480465275,359.9511454691236,3.49199278598897,17.556754521004063,728.2444323348076,1.1731083410504142,0.02822947514686174,1215.7485490506112,0.0,0.02332376660211875,12026.111424145787,2884.2301042324752
6,0.10554810488510609,0.0011079445116371637,24,10,2.6571438009463253,0.5234069253154929,134.19380850502284,3.9788161471236294,18.785230569219173,316.46781516399994,3.7015921355315617,22.50397697230853,629.5923980743407,1.9277726679122789,0.46843758606717245,1065.1688833645164,0.0,0.023673741627133246,28592.701619101732,2927.5082127856895
7,0.1586661726698572,0.0058819226724659175,46,10,2.694421764281178,0.677642659806905,158.16328987439664,3.989844762724815,22.740737549159842,375.99425284664886,3.41237488826052,15.77761031211592,764.771633238948,0.8711927978247652,0.012925975917644068,1271.16518342865,0.0,0.02338488164954706,12665.150305330862,2891.787625391957
8,0.11040976889468045,0.007904819408948596,49,10,2.6608494434753966,0.5379426221163283,136.6310045169352,3.9797444296792617,19.177396983974496,322.56480695576045,3.6726945986422037,21.810638180697197,643.3809540771897,1.8269280084177906,0.33505472825165444,1086.3690918811362,0.0,0.02308764339442199,8668.247615524,2855.030975482616
9,0.13730066184083556,0.008805032422481467,27,10,2.6802095704942697,0.6166585588465014,149.15375283486605,3.9852449781442507,21.22761585718981,353.72738002464325,3.5225248316116993,18.258199471819772,714.0876681440044,1.2865356370005185,0.04330291854342548,1194.248922039695,0.0,0.02308349025345056,7596.59716021736,2854.5173957327725
10,0.2021623944715603,0.005092251873010057,44,10,2.7208400529792556,0.7989848037065901,174.6115352154845,3.999302131456997,25.58892704197437,416.36015942422193,3.20556673559131,11.588410568991526,856.7807879329822,0.04029045378475127,0.011496132613726675,1410.8279404335312,0.0,0.02355672862000257,14690.109654971337,2913.038318471003
11,0.17496544604061554,0.006950422994115201,46,10,2.7046811688406667,0.7234849499107913,164.59118366042125,3.9933956357996965,23.84045576915692,391.81067711622865,3.332504481190595,14.079054280613065,800.8152214110513,0.5587883362696089,0.010936988955637399,1325.8344666156327,0.0,0.023333043834503474,10626.027680296993,2885.377332010237
