,cback,fdamage,fosslim,pop_gr,sigma_gr,t2xco2_dist,t2xco2_index,tfp_gr,sr,irstp,periodfullpart,miu_period,scenario,policy,model,Atmospheric Temperature 2010,Damages 2010,Utility 2010,Total Output 2010,Atmospheric Temperature 2050,Damages 2050,Utility 2050,Total Output 2050,Atmospheric Temperature 2100,Damages 2100,Utility 2100,Total Output 2100,Atmospheric Temperature 2150,Damages 2150,Utility 2150,Total Output 2150,Atmospheric Temperature 2200,Damages 2200,Utility 2200,Total Output 2200,Atmospheric Temperature 2300,Damages 2300,Utility 2300,Total Output 2300
0,134.0,2.0,13222.43074510804,0.13169273237239812,-0.008499586109547538,2.0,927.0,0.08501852601800727,0.2486824883516668,0.015,0.0,29.0,36,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.252571356848,63.581312882874535,2.9031693801846283,1.3739184941539953,-1855.256710837487,202.2028361960178,6.251792570708018,246.20432969894662,73.67657191391982,202.4466779285696,8.705878051552514,390.6898582063314,343.21017851095434,31.71350674338963,9.592987561065408,407.89320430533365,-108.52977600841949,17.14816281708767,9.807354856035726,659.0697269154916,-481.7144163578778,25.31756273603496
1,521.0,2.0,4019.643841887879,0.11315922279962792,-0.011367782266479541,2.0,431.0,0.08319863798797303,0.2486824883516668,0.015,0.0,29.0,82,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.2535289816387,63.58105259611845,2.645774765524224,0.7190664400880561,-1889.7378223707212,197.47689306667624,5.187238940189523,123.71435117308435,111.53944428805515,356.2679484553028,6.6633709749544,442.42980763634665,1088.6982508525587,226.1300439514181,6.657592868486234,627.8555189573617,1535.7561044669865,331.8313011121815,5.354301443953218,692.7621670831626,1951.5658429758316,1631.2410068015986
2,364.0,2.0,10439.974049997902,0.12722592167599675,-0.009207182730861959,2.0,935.0,0.08300101955503279,0.2486824883516668,0.015,0.0,29.0,91,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.253140487176,63.5811581904872,2.6943759869023687,0.828087583034822,-1863.3783677495367,201.30809429900452,5.443686626477816,155.51610965299994,152.87361673705573,323.68229319454946,7.117034363023517,457.1896187713959,1021.9259544747473,147.58880007069618,7.114500379769528,624.3760541959565,1366.7337720307878,208.621973462266,5.218292698202833,607.3247102143073,1750.0084032026543,1700.6803932113735
3,339.0,1.0,11650.425463944435,0.14755811157653315,-0.0111227068240072,2.0,115.0,0.07330475083375547,0.2486824883516668,0.015,0.0,29.0,345,nord_optimal_policy,dicesmEMA,0.8,0.09194547631814314,-3689.5895592988722,63.48981333969511,2.840161140842301,6.545321057143442,-1846.3039934541118,199.24033904454043,5.907896453717879,88.40106751418959,210.1434784019907,408.8239409882592,8.04069493717215,289.3775064229724,1379.5338163399374,555.4973747782957,8.399965806493196,474.0557798984497,1981.949790030004,804.5900167056517,6.927983935869287,616.8125916488193,2447.562194246841,1853.958977628827
4,399.0,1.0,9183.408287753453,0.11028644276802084,-0.010127457153354408,2.0,857.0,0.07220050232084735,0.2486824883516668,0.015,0.0,29.0,637,nord_optimal_policy,dicesmEMA,0.8,0.09194547631814314,-3689.589708077815,63.489772985159284,2.867916494198307,6.391976040143987,-1912.9610714903704,189.8284767642822,6.037116510342133,89.67248210700615,58.80432520260683,390.0404293928569,8.339649002389491,302.34737306199486,1194.7837935620255,516.000502206745,8.755013035004527,498.95216169157584,1783.348045708357,741.7461970087891,6.840388071369972,598.7604172572256,2244.173432869101,1863.3620052610681
5,291.0,2.0,7177.161749315042,0.14269783604185687,-0.01062437071196606,2.0,431.0,0.07659820328822332,0.2486824883516668,0.015,0.0,29.0,776,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.252959849941,63.581207288505794,2.6670041618736087,0.7878425620908132,-1835.8899149059014,205.28709497851298,5.299795712406254,140.1447874502161,224.60518526626583,351.2500374649958,6.840517272989832,457.38538970958564,1179.6556891250038,199.10953623775208,6.824743520584723,636.3474192974777,1598.6944832477493,286.61315268898164,5.346682399984847,683.9236978417563,2004.7417715180652,1627.6719246653506
6,394.0,1.0,9273.712686501009,0.13545895435687608,-0.010764925136161212,2.0,857.0,0.08291259406528073,0.2486824883516668,0.015,0.0,29.0,834,nord_optimal_policy,dicesmEMA,0.8,0.09194547631814314,-3689.589695679564,63.489776348037275,2.8738357257071634,6.639696724689451,-1867.371096469664,196.19356003074944,6.047025292470863,92.04206381186451,161.86288875914624,398.8932831129104,8.336128122831601,305.4115650221825,1315.3004962849272,523.1732818791515,8.81548438372736,506.8014836136519,1907.3816642416327,738.4933862917158,7.363889746656739,685.3007585349303,2366.6901959135503,1730.0222342615828
7,482.0,2.0,11888.958574613433,0.10207096971159524,-0.008676516740265674,2.0,94.0,0.08944412211359376,0.2486824883516668,0.015,0.0,29.0,1109,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.2534324765584,63.581078826566745,2.767799054720369,0.9574308024391524,-1911.5160677966958,194.00526526562737,5.7147955241026445,182.57936726994,11.938305141703038,271.40613091949473,7.664003942362335,434.6777057116782,680.3291708726292,78.47976464362168,7.9627650733464765,553.7009645260838,794.4219285317557,81.11544374267142,6.7474396578848586,1079.4484577228204,1026.8972949106098,528.2686957710511
8,593.0,2.0,10384.141676873016,0.1246669403680894,-0.01021163087976539,2.0,360.0,0.07781680426985661,0.2486824883516668,0.015,0.0,29.0,1166,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.253707145018,63.581004170675456,2.709964177000848,0.8577126310931,-1868.7380726443673,200.29194088289447,5.4597012868678005,156.71640537902545,136.4760109954095,317.3852080003866,7.1572021179823295,453.714988733172,985.689679421528,136.33863507118696,7.294139836678081,618.8740568276672,1298.1152917084885,171.16908650265768,6.059250758577898,978.3595573942624,1643.730351725454,995.6586015063957
9,531.0,1.0,7121.41972359313,0.14659882332290694,-0.011032615814894077,2.0,115.0,0.08986671835829095,0.2486824883516668,0.015,0.0,29.0,1236,nord_optimal_policy,dicesmEMA,0.8,0.09194547631814314,-3689.59003539197,63.48968420518047,2.8406210587905325,6.539391644315428,-1848.5124346797086,198.7435473463908,5.912197499820119,88.33667119153732,203.28930293772143,405.459183684926,8.049193025476558,288.6608815063193,1368.6235983277265,546.2588590880862,8.404553122047886,472.8607652712546,1969.1866627425236,796.6047602647211,6.890702906672527,610.150441499815,2434.4716955485237,1859.7448941926266
10,261.0,2.0,8535.84580644952,0.11877684691960322,-0.011809015013114406,2.0,415.0,0.07945404170959998,0.2486824883516668,0.015,0.0,29.0,1834,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.25288561552,63.58122746577371,2.6960886161433426,0.8225903408317635,-1878.5029832583994,199.28100417096127,5.351555259579887,143.62785294348058,127.52399061844427,337.69144816492354,6.969984956820617,460.55966863510145,1047.4705415043372,177.70590301053932,7.153747351997992,643.8391138114506,1422.6136455361684,211.31869314433558,6.325569371636063,1074.7879639612,1778.3898728965987,821.6163485860774
11,335.0,2.0,13322.967719939825,0.11292790808695227,-0.008783484655903364,2.0,857.0,0.07245361190161223,0.2486824883516668,0.015,0.0,29.0,1961,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.2530687271537,63.58117769517951,2.884016300369822,1.2818765547513375,-1890.3417345086189,197.01459696039387,6.156811111927732,232.56727624818677,7.158921225568066,209.66900854019852,8.538747438426357,390.00151457502363,314.70957300488135,32.32711952760546,9.385953208335652,407.4490574385344,-122.17066188085892,17.84760444588665,9.572012581276939,687.1774951429793,-451.3556837924289,30.129971571735148
12,261.0,2.0,11792.69036573074,0.10623075386784077,-0.011965226369762107,1.0,978.0,0.0893712356230544,0.2486824883516668,0.015,0.0,29.0,2044,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.25288561552,63.58122746577371,2.5982985844244406,0.6306303158798301,-1902.2050181280429,195.97008907174217,5.001059582690936,102.92400855251236,96.23581915931801,382.7450777902722,6.330676686655048,416.73755253888,1141.5092166286431,311.3604122063938,6.221968490264008,587.044759473726,1655.2208588570093,498.4434655396066,4.85479760275161,453.05761482658824,2102.963448203719,2071.0991245372747
13,591.0,2.0,5099.3131131620785,0.12969617946520795,-0.009372862351197449,2.0,75.0,0.0747853313708476,0.2486824883516668,0.015,0.0,29.0,2339,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.253702196033,63.58100551582665,2.767004632481079,0.9926636460761512,-1859.844417721696,201.4112238039893,5.699737306012048,185.78753987865193,131.39354227459398,280.1798725852779,7.608256304095727,440.6501365226545,825.7640655135127,82.57456484584554,7.920023043514321,561.1966523793923,956.0440559969264,84.78059092129355,6.945400754625813,1099.9720627615975,1186.9080222955965,441.8457086989187
14,188.0,2.0,13523.592777127837,0.13392805166411587,-0.008087212599713208,2.0,819.0,0.07373665100185467,0.2486824883516668,0.015,0.0,29.0,2342,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.2527049785713,63.58127656379229,2.7090316555301057,0.8661512730584605,-1850.9084408354674,203.21897905676332,5.542941576269939,168.57193712915776,173.45652904486542,312.4249692709648,7.290998338442187,459.73352502908097,1000.6533659041544,128.94653682215508,7.243875096151927,618.4950386258014,1310.682717330417,185.07442806175442,4.736525337555611,380.20911763720034,1691.263878209662,2051.0484184209745
15,361.0,2.0,12614.514774367704,0.1333840729880165,-0.008061119117765386,2.0,739.0,0.0806871158936392,0.2486824883516668,0.015,0.0,29.0,2405,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.253133063724,63.581160208213994,2.9147854487174896,1.4136390454706629,-1853.064033310312,202.20680346390358,6.314695166756909,251.4053767304281,63.23625977166694,190.03000218725052,8.827190554543002,367.2461118011374,180.22308058164023,21.903424195492228,9.774290174052267,353.27689073429474,-589.5874395319051,10.268806770566306,10.12699482076438,582.3046265978649,-1204.2733694913811,16.467429737915786
16,164.0,2.0,5400.156334484528,0.1483723822682862,-0.008559397950404269,1.0,404.0,0.08960511568219354,0.2486824883516668,0.015,0.0,29.0,2599,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.2526455911247,63.581292705606614,2.7219433175375016,0.9092204146802464,-1826.08017863314,206.63182392339726,5.574759320136258,174.00912718847326,221.88434891483257,310.68187650590926,7.3400801256153665,461.6493169913841,1041.2961840840974,124.61651127023356,7.3671294328199375,618.214429773572,1334.2734855487588,165.5700624774939,5.350780148066494,663.4231493509873,1693.428806879877,1570.898695099984
17,225.0,2.0,5097.541516847653,0.10522143586918492,-0.008032917859943001,2.0,115.0,0.07838916008631427,0.2486824883516668,0.015,0.0,29.0,2787,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.25279653426,63.58125167849521,2.852081497398128,1.1766699941506136,-1904.76743599418,195.08283206382512,6.059230645516352,221.32189175048802,-10.23078061612432,223.70612151665097,8.341604457997509,405.520486844193,409.1367911698526,42.42977066796188,8.982876393167592,456.2246828003544,185.126775766304,29.33952306072647,8.531005060905969,875.1737457328971,108.77289857831691,86.80743059923077
18,348.0,2.0,4648.815291307323,0.10404313917960767,-0.010334688805711766,1.0,190.0,0.08707294085186358,0.2486824883516668,0.015,0.0,29.0,3048,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.2531008954356,63.581168951696746,2.784126691303112,0.999126737242357,-1907.208247911008,194.7806347134607,5.714399842505407,183.2439966011836,24.028919904691968,274.9004632893626,7.675782395312573,443.3087453725456,715.7169173322189,84.48495522443784,8.139673163264838,557.6223104802165,832.9604989330866,73.26113385631156,7.666219755274152,1058.6344962910532,1000.407237803629,218.98977771730296
19,575.0,2.0,7966.153072213191,0.13866121978277654,-0.011021950671190914,2.0,309.0,0.07513146843067296,0.2486824883516668,0.015,0.0,29.0,3178,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.253662604155,63.58101627703621,2.7022576262260047,0.8561371217693444,-1843.7728637659216,203.84457441458537,5.407785124179065,152.2183412994563,195.45600802104354,329.668308189206,7.05040683367882,457.3276499899418,1085.2015242034477,155.2257401227059,7.195058662553419,630.649159832715,1431.8462502525645,193.70434230964958,6.163654433905673,1022.1048396228308,1785.995292174368,927.8276047114256
20,154.0,2.0,11548.821748732957,0.14699589325179888,-0.008110208682891137,2.0,309.0,0.07243625955428915,0.2486824883516668,0.015,0.0,29.0,3362,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.252620846362,63.5812994313626,2.736128410959352,0.9400816044150588,-1828.3917650813091,206.29810350949802,5.643567527417168,182.21445095833263,210.4375544245968,299.45007900528765,7.4700291622579815,458.24777003589963,987.5239262352535,109.4668964114677,7.521251169315977,606.4863815920215,1238.9561113391521,140.81614299073934,5.401764056583944,680.6644635571282,1580.4458048165782,1511.512208131935
21,270.0,2.0,11477.027796632954,0.1479571391893431,-0.009002751711251908,2.0,115.0,0.07800532746065868,0.2486824883516668,0.015,0.0,29.0,3397,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.252907885843,63.581221412593315,2.863335153993772,1.276100192259278,-1827.534615022536,205.97345750015091,6.081682416631384,231.62896182226902,154.02775951081318,227.98385039622693,8.343397989321394,410.65515447182287,576.7110087430301,42.57911900521111,9.039146864487313,454.8054671727706,337.2134118788153,27.86291927731554,8.91558298751228,813.816046537345,211.23572852770712,59.58510566643035
22,557.0,2.0,10695.034722410071,0.12061726440323135,-0.009446006378493684,2.0,777.0,0.08494713255737907,0.2486824883516668,0.015,0.0,29.0,3651,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.2536180633037,63.58102838339695,2.738051863440353,0.9142992540740099,-1876.168234206172,199.19133479948815,5.587597689401148,171.30250747711588,107.77673516980894,296.30808823828886,7.401257263546888,448.0615894087954,876.2069807181089,104.63626519946068,7.603795317316859,592.5652246751092,1101.998654469573,121.30118762589564,6.3471625485731575,1041.6148429287357,1402.0132063955261,772.9420761206178
23,211.0,2.0,10510.542281130285,0.1208131031127792,-0.01124041859204318,2.0,800.0,0.07841801171243498,0.2486824883516668,0.015,0.0,29.0,3760,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.2527618915615,63.58126109455355,2.7312712011030857,0.8998623650712878,-1874.6714446344863,199.8083154382609,5.498285074990525,161.32336219811984,123.95380582884763,316.2235742231553,7.24404179158409,462.9529305907442,972.6262480267787,137.42474993221566,7.520931128820279,624.9037387335577,1269.5741405426916,145.87098099486641,6.792713250994011,1130.9192658568695,1571.4015634207653,533.9834745190749
24,485.0,2.0,7098.299665502813,0.11284394333263527,-0.009948626837191395,2.0,367.0,0.07151398308722483,0.2486824883516668,0.015,0.0,29.0,4133,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.2534399000237,63.58107680883994,2.7985788004091336,1.0475833444251776,-1890.6672871371252,197.04477595957832,5.7871908353117565,193.14846314671345,53.46043900816085,264.1247528576838,7.805496846700868,434.03178005753347,684.8098534039691,69.87422449067941,8.306087097915036,529.929955529792,721.9499603076556,58.15400137136608,7.86926074842599,1017.9399094640587,839.7803333744296,174.95016054471995
25,293.0,2.0,4992.669332984318,0.127045004247194,-0.01035677318084992,1.0,883.0,0.0899347352465647,0.2486824883516668,0.015,0.0,29.0,4141,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.252964798904,63.5812059433546,2.659859411866846,0.7593476374734575,-1863.3711267220315,201.46576919090734,5.27940762827833,136.20752646743995,167.4775820787895,350.30615072746275,6.8157341836979555,454.39390833386864,1122.0698550773577,202.5235358286578,6.7704118913594895,632.2000848715772,1546.7720060360714,300.44642963246264,5.131473795814029,576.2354109547398,1959.8378969410733,1809.9355160146436
26,362.0,2.0,7911.179521198742,0.10302061096232863,-0.011501255098468149,1.0,883.0,0.08881824244025283,0.2486824883516668,0.015,0.0,29.0,4298,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.253135538208,63.58115953563839,2.6370143805016957,0.6930340096707742,-1908.876274885443,194.81394373546658,5.146763813368166,117.97567634971456,69.55997019221739,360.05359672879547,6.598858583160711,438.23743784882276,1058.0990596766244,243.7376399512927,6.580046545051572,624.6374233384271,1519.9498755833704,360.6317907416325,5.26890595296762,651.4510922130737,1942.1925558049952,1711.7896960094924
27,423.0,2.0,11675.79180255439,0.12989474325792288,-0.008512420784365041,1.0,190.0,0.07775242860495354,0.2486824883516668,0.015,0.0,29.0,4380,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.2532864818013,63.58111850852696,2.815796142405622,1.1166138031214634,-1859.124062581388,201.5658323093916,5.915016327375634,210.74199262558318,109.47425179903804,248.36421115362995,8.024749747571585,421.7681218544953,645.1388848188262,54.31813958305276,8.497212492190856,498.6357639443525,572.9612587161672,45.4681972387982,7.753114808423115,1014.1205183575822,655.3808105175349,192.1214435101734
28,439.0,2.0,8270.388314860847,0.1185599012177444,-0.009325656819764735,2.0,463.0,0.07280358791906967,0.2486824883516668,0.015,0.0,29.0,4434,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.2533260735854,63.58110774731741,2.82561178734779,1.1262410836465224,-1879.865404351049,198.58496153210143,5.915191045393728,208.65021843135554,63.210380357759725,246.03245295481946,8.047457956968481,420.93461040659423,595.011426172603,53.71345758057933,8.629349963778138,490.04096962027046,499.53744526039833,40.31478891243663,8.287628684171894,933.171894392847,517.050130167916,112.04373309525101
29,218.0,1.0,8253.663423769922,0.11756623397493599,-0.010571798419019531,2.0,802.0,0.08354198873219222,0.2486824883516668,0.015,0.0,29.0,4603,nord_optimal_policy,dicesmEMA,0.8,0.09194547631814314,-3689.589259261756,63.48989472134237,2.894020690223623,6.600657486067048,-1899.0789471499052,191.8761215475529,6.126324804644918,93.3066681991126,91.21573015987816,392.29556851467345,8.521537893448023,315.2823575153646,1230.9265560573867,509.9735482054797,9.093838693815934,528.7376618277627,1816.3053065397555,701.8211149243014,7.6884972682344195,736.0474063368878,2270.9983078629307,1641.0266699993274
30,132.0,1.0,7568.266921723728,0.1328798423363253,-0.01177302178812128,2.0,405.0,0.08547542027555025,0.2486824883516668,0.015,0.0,29.0,4632,nord_optimal_policy,dicesmEMA,0.8,0.09194547631814314,-3689.5890460125743,63.489952562843726,2.786615448488645,6.149606416625812,-1869.9879934502665,196.52829090778388,5.680663847786268,80.74737072788788,168.72933346459698,417.4194949504348,7.606616302478285,263.7073485243559,1348.5386636990945,603.8143642461313,7.8434508785654975,427.3461633808888,1962.5494794737601,897.0771033523262,6.447609695076188,541.3678430008821,2434.9953496647395,1990.651896366936
31,326.0,2.0,13111.153616000527,0.12403920235200347,-0.011562619318782623,2.0,463.0,0.08180049805808431,0.2486824883516668,0.015,0.0,29.0,4844,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.25304645681,63.58118374835989,2.805650429291536,1.0819894853813286,-1869.2807971444736,200.3056201109589,5.7606990393743125,192.48839239791144,106.9977965766193,274.00018166464434,7.756348321063443,446.7860652006018,787.5904036326082,80.43034135631908,8.354980704293933,545.6916228617343,864.6261913878087,60.53268522451385,8.33487226405339,954.0888512658936,952.7652066576857,112.04733859313156
32,326.0,2.0,12757.572062656523,0.11205219782179486,-0.010691494395698312,2.0,935.0,0.08384447651285089,0.2486824883516668,0.015,0.0,29.0,5173,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.25304645681,63.58118374835989,2.6721045018582923,0.767458278937405,-1891.3477911473624,197.37613838383652,5.30278154063433,136.93622522047292,101.05110851610834,341.51653759253793,6.876607599025957,453.9744320229015,1033.454161042463,189.7378783454226,6.911826110759376,636.1787618512931,1436.8991682649346,262.17048470998674,5.5312436037106645,772.349828293554,1831.8146550574106,1461.0388257868765
33,541.0,2.0,9489.96533206098,0.14301672240295854,-0.00973402695506979,2.0,367.0,0.0869681756260692,0.2486824883516668,0.015,0.0,29.0,5441,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.2535784714473,63.58103914460651,2.815493590937668,1.1332008674947305,-1836.5678684885006,204.5830806499021,5.870084150661165,207.32960440583486,160.42110718989443,256.52075525364313,7.93238407927949,427.85561068358805,736.0909971715755,59.367327309934105,8.461885954572248,507.16653690665834,695.5905565055708,47.50568868251726,8.083200746066804,975.1917394585744,762.7328485596936,138.7731567385195
34,599.0,2.0,12199.552595692854,0.13901490953488246,-0.011656805075252314,2.0,935.0,0.075746115161183,0.2486824883516668,0.015,0.0,29.0,5468,nord_optimal_policy,dicesmEMA,0.8,0.0005838111361323138,-3689.253721991976,63.58100013522186,2.675292099997692,0.8007292930129742,-1843.1384711246624,203.9748915058686,5.290149444006151,138.2958723133306,206.6404744904462,347.86697648949746,6.832809028859468,453.44607813019513,1155.017708460472,193.02971832945246,6.921703305993932,638.6046002886012,1560.924592830572,257.44071295015,5.894459914003493,939.2693272148393,1946.8321765949374,1154.2936087005894
